ID,Normed_Dry_Yld_Vol
,
1,0.779792647
,
1,0.702710349
,
1,0.712583019
,
1,0.544710357
,
1,0.592442933
,
1,0.516971243
,
1,0.661691583
,
1,0.696402135
,
1,0.676223737
,
1,0.701692502
,
1,0.530449661
,
1,0.678383896
,
1,0.712726931
,
1,0.70187774
,
1,0.591327046
,
1,0.709732548
,
1,0.528914079
,
1,0.589451549
,
1,0.531550995
,
1,0.518648014
,
1,0.578420853
,
1,0.519345503
,
1,0.699115825
,
1,0.592471948
,
1,0.546195518
,
1,0.779087151
,
1,0.591983383
,
1,0.592860771
,
1,0.660229202
,
1,0.778876313
,
1,0.591843282
,
1,0.530678212
,
1,0.530288249
,
1,0.54501704
,
1,0.659685372
,
1,0.676296814
,
1,0.68525237
,
1,0.517346346
,
1,0.546466924
,
1,0.516149363
,
1,0.54255914
,
1,0.660794739
,
1,0.575200672
,
1,0.702399985
,
1,0.682661446
,
1,0.541143191
,
1,0.661459455
,
1,0.592400914
,
1,0.711759753
,
1,0.684540533
,
1,0.679863413
,
1,0.546928494
,
1,0.698945655
,
1,0.685221433
,
1,0.543740115
,
1,0.545883939
,
1,0.7129889
,
1,0.589477928
,
1,0.517665071
,
1,0.702425686
,
1,0.51797762
,
1,0.658520775
,
1,0.675979011
,
1,0.661296982
,
1,0.516376576
,
1,0.578467284
,
1,0.517629144
,
1,0.685438077
,
1,0.54305434
,
1,0.578405381
,
1,0.542229008
,
1,0.54097226
,
1,0.577097755
,
1,0.578358955
,
1,0.783405809
,
1,0.542986273
,
1,0.542651983
,
1,0.69906228
,
1,0.661694162
,
1,0.659990454
,
1,0.702371412
,
1,0.520669842
,
1,0.682041341
,
1,0.698406731
,
1,0.592569605
,
1,0.660167306
,
1,0.518197464
,
1,0.578903668
,
1,0.702654332
,
1,0.513233955
,
1,0.532415821
,
1,0.697561526
,
1,0.698420959
,
1,0.592751481
,
1,0.547520406
,
1,0.546916885
,
1,0.698657333
,
1,0.712419368
,
1,0.575896516
,
1,0.587728568
,
1,0.781654052
,
1,0.544924848
,
1,0.517593435
,
1,0.781920223
,
1,0.697453695
,
1,0.543514627
,
1,0.542094889
,
1,0.680068291
,
1,0.545326841
,
1,0.710229956
,
1,0.577894702
,
1,0.515742955
,
1,0.679065725
,
1,0.699178397
,
1,0.590751325
,
1,0.660425217
,
1,0.703005612
,
1,0.684757178
,
1,0.662701314
,
1,0.662439015
,
1,0.544821977
,
1,0.700135955
,
1,0.712641827
,
1,0.530252652
,
1,0.700288721
,
1,0.546214707
,
1,0.778766206
,
1,0.658588862
,
1,0.702953067
,
1,0.540024364
,
1,0.682776402
,
1,0.595113333
,
1,0.577268675
,
1,0.532256653
,
1,0.684738607
,
1,0.578038739
,
1,0.700184812
,
1,0.661529088
,
1,0.545861773
,
1,0.781767536
,
1,0.57914999
,
1,0.592264147
,
1,0.658823207
,
1,0.661714796
,
1,0.657552051
,
1,0.697661025
,
1,0.781327154
,
1,0.544270219
,
1,0.519320438
,
1,0.676994261
,
1,0.782545788
,
1,0.59117035
,
1,0.682807357
,
1,0.702292381
,
1,0.660146678
,
1,0.545513831
,
1,0.698609199
,
1,0.533196745
,
1,0.590925419
,
1,0.695981111
,
1,0.514975095
,
1,0.518687964
,
1,0.782282338
,
1,0.530671583
,
1,0.701205644
,
1,0.703475208
,
1,0.530337766
,
1,0.697323421
,
1,0.519487569
,
1,0.780952527
,
1,0.779613185
,
1,0.530771064
,
1,0.711543109
,
1,0.696248882
,
1,0.544131415
,
1,0.696169354
,
1,0.679200247
,
1,0.516416949
,
1,0.697303719
,
1,0.70277528
,
1,0.677086369
,
1,0.676171072
,
1,0.545768927
,
1,0.515539152
,
1,0.700205156
,
1,0.703121391
,
1,0.578104318
,
1,0.577925656
,
1,0.518677726
,
1,0.709986099
,
1,0.539717947
,
1,0.541561009
,
1,0.78503995
,
1,0.67920141
,
1,0.698938862
,
1,0.5897428
,
1,0.546193987
,
1,0.683762365
,
1,0.679252151
,
1,0.684385782
,
1,0.544199475
,
1,0.685952617
,
1,0.528078428
,
1,0.530163974
,
1,0.527970108
,
1,0.576466795
,
1,0.530128266
,
1,0.658940921
,
1,0.710004461
,
1,0.685824939
,
1,0.532611168
,
1,0.781301228
,
1,0.679358384
,
1,0.682389521
,
1,0.529832252
,
1,0.596180591
,
1,0.713486754
,
1,0.71277667
,
1,0.712478232
,
1,0.592074048
,
1,0.679816411
,
1,0.525799407
,
1,0.701708217
,
1,0.589172797
,
1,0.53173051
,
1,0.518828336
,
1,0.678323755
,
1,0.575372301
,
1,0.547056166
,
1,0.548265931
,
1,0.699638804
,
1,0.685433656
,
1,0.545052158
,
1,0.712422074
,
1,0.57808261
,
1,0.528449831
,
1,0.581113474
,
1,0.702084115
,
1,0.657842982
,
1,0.542215599
,
1,0.679142647
,
1,0.678838998
,
1,0.516749548
,
1,0.54206836
,
1,0.701105101
,
1,0.531885257
,
1,0.578124893
,
1,0.546374072
,
1,0.577894714
,
1,0.697729245
,
1,0.678151059
,
1,0.679162333
,
1,0.590699079
,
1,0.681190934
,
1,0.592451889
,
1,0.700333389
,
1,0.677196748
,
1,0.78235661
,
1,0.782451007
,
1,0.661495336
,
1,0.682993042
,
1,0.698424122
,
1,0.543933327
,
1,0.678594148
,
1,0.540492879
,
1,0.516764982
,
1,0.685523186
,
1,0.66112675
,
1,0.545796057
,
1,0.684571485
,
1,0.589545335
,
1,0.547267653
,
1,0.696470817
,
1,0.78228233
,
1,0.591899547
,
1,0.529362848
,
1,0.532349503
,
1,0.546030598
,
1,0.702694116
,
1,0.578645239
,
1,0.660414907
,
1,0.660368473
,
1,0.782053582
,
1,0.702578752
,
1,0.68364299
,
1,0.536866769
,
1,0.658382533
,
1,0.780035383
,
1,0.534032386
,
1,0.684850032
,
1,0.516635403
,
1,0.659602476
,
1,0.527867408
,
1,0.699338575
,
1,0.661900487
,
1,0.66156004
,
1,0.701739704
,
1,0.589619203
,
1,0.541201225
,
1,0.521003846
,
1,0.543046233
,
1,0.702919974
,
1,0.660373632
,
1,0.532889709
,
1,0.593597869
,
1,0.66035687
,
1,0.530564727
,
1,0.517658438
,
1,0.544905158
,
1,0.700585094
,
1,0.577074534
,
1,0.696042066
,
1,0.662968255
,
1,0.53912372
,
1,0.530636009
,
1,0.546375264
,
1,0.710866636
,
1,0.657954399
,
1,0.515480425
,
1,0.578823195
,
1,0.781369323
,
1,0.702812072
,
1,0.660806934
,
1,0.71348805
,
1,0.676702934
,
1,0.783046797
,
1,0.678355524
,
1,0.591939276
,
1,0.709865184
,
1,0.696295613
,
1,0.529729087
,
1,0.701710609
,
1,0.592403731
,
1,0.677380691
,
1,0.659285236
,
1,0.682691285
,
1,0.679129128
,
1,0.701900956
,
1,0.682064556
,
1,0.532055475
,
1,0.662189354
,
1,0.678219554
,
1,0.545369398
,
1,0.703369052
,
1,0.698309345
,
1,0.591240057
,
1,0.57863155
,
1,0.577665393
,
1,0.660733244
,
1,0.546024107
,
1,0.7120886
,
1,0.658790045
,
1,0.659792808
,
1,0.683844173
,
1,0.67896686
,
1,0.703607686
,
1,0.577116748
,
1,0.530887129
,
1,0.679884586
,
1,0.701815304
,
1,0.529450542
,
1,0.661529088
,
1,0.592303998
,
1,0.713353665
,
1,0.575758507
,
1,0.544164573
,
1,0.702081894
,
1,0.591682605
,
1,0.578813349
,
1,0.516543548
,
1,0.576095398
,
1,0.54657645
,
1,0.542794377
,
1,0.702572569
,
1,0.540423607
,
1,0.516667133
,
1,0.696557169
,
1,0.701852791
,
1,0.782695086
,
1,0.591510674
,
1,0.530137998
,
1,0.576127474
,
1,0.545109421
,
1,0.530810853
,
1,0.539613288
,
1,0.685236908
,
1,0.661877276
,
1,0.539021583
,
1,0.660136357
,
1,0.544617505
,
1,0.659094383
,
1,0.574990597
,
1,0.702647755
,
1,0.70362499
,
1,0.541682234
,
1,0.703752423
,
1,0.546963312
,
1,0.587582784
,
1,0.531985849
,
1,0.575163401
,
1,0.700602484
,
1,0.679248058
,
1,0.698261898
,
1,0.661157702
,
1,0.658766831
,
1,0.520193215
,
1,0.65894789
,
1,0.588473176
,
1,0.519874164
,
1,0.702877076
,
1,0.697435498
,
1,0.702449697
,
1,0.546214714
,
1,0.781732338
,
1,0.589496938
,
1,0.518447647
,
1,0.517221663
,
1,0.782002235
,
1,0.578769039
,
1,0.781286527
,
1,0.783619367
,
1,0.528264135
,
1,0.57780186
,
1,0.684200084
,
1,0.712471591
,
1,0.713400093
,
1,0.677947395
,
1,0.710230835
,
1,0.544424242
,
1,0.577544596
,
1,0.682900198
,
1,0.577547224
,
1,0.68014619
,
1,0.696324212
,
1,0.684726233
,
1,0.696814556
,
1,0.591139334
,
1,0.531365304
,
1,0.661389822
,
1,0.591433659
,
1,0.576919791
,
1,0.695483289
,
1,0.544702794
,
1,0.673884177
,
1,0.684803605
,
1,0.547077826
,
1,0.703476777
,
1,0.681746214
,
1,0.779968697
,
1,0.685035739
,
1,0.660445852
,
1,0.687051879
,
1,0.579513942
,
1,0.683401581
,
1,0.661116434
,
1,0.658743618
,
1,0.684478634
,
1,0.698778557
,
1,0.701878175
,
1,0.591313885
,
1,0.661446564
,
1,0.59259886
,
1,0.542538511
,
1,0.662058335
,
1,0.52859268
,
1,0.683568713
,
1,0.685407126
,
1,0.542289033
,
1,0.519263911
,
1,0.574038367
,
1,0.531165669
,
1,0.680157486
,
1,0.661137068
,
1,0.591931645
,
1,0.53115572
,
1,0.781548814
,
1,0.782500017
,
1,0.541974191
,
1,0.78005559
,
1,0.709871808
,
1,0.711421245
,
1,0.782102813
,
1,0.698988621
,
1,0.780399188
,
1,0.591383822
,
1,0.518679781
,
1,0.593162113
,
1,0.779777724
,
1,0.579005807
,
1,0.678971423
,
1,0.712882789
,
1,0.701915003
,
1,0.518754064
,
1,0.577817336
,
1,0.702353524
,
1,0.683573357
,
1,0.592574883
,
1,0.589336589
,
1,0.57728881
,
1,0.516334242
,
1,0.530622503
,
1,0.709989427
,
1,0.712974072
,
1,0.531756695
,
1,0.515308498
,
1,0.703536448
,
1,0.676637452
,
1,0.541847291
,
1,0.59086378
,
1,0.592637633
,
1,0.541807907
,
1,0.782876571
,
1,0.528131495
,
1,0.698253666
,
1,0.686026122
,
1,0.518388573
,
1,0.59264793
,
1,0.51895362
,
1,0.530471884
,
1,0.780673188
,
1,0.592282633
,
1,0.704458717
,
1,0.679283688
,
1,0.779209013
,
1,0.779209024
,
1,0.697639523
,
1,0.579221681
,
1,0.713556467
,
1,0.685116979
,
1,0.545746985
,
1,0.541744127
,
1,0.698291441
,
1,0.659795907
,
1,0.659115016
,
1,0.684608623
,
1,0.698271782
,
1,0.779187176
,
1,0.579751692
,
1,0.54016828
,
1,0.711232063
,
1,0.679431271
,
1,0.710698177
,
1,0.778261961
,
1,0.712959057
,
1,0.679254714
,
1,0.541791022
,
1,0.659734001
,
1,0.701845439
,
1,0.696231342
,
1,0.683410874
,
1,0.677089712
,
1,0.591048027
,
1,0.684283649
,
1,0.7025658
,
1,0.546013718
,
1,0.578219674
,
1,0.660322053
,
1,0.544322273
,
1,0.660127916
,
1,0.516683516
,
1,0.518383214
,
1,0.698457703
,
1,0.541546236
,
1,0.589187049
,
1,0.704040337
,
1,0.578618769
,
1,0.7825574
,
1,0.531150193
,
1,0.529215839
,
1,0.69559542
,
1,0.531635275
,
1,0.542837691
,
1,0.679528353
,
1,0.677897322
,
1,0.542332182
,
1,0.680467562
,
1,0.683991174
,
1,0.703469843
,
1,0.528189848
,
1,0.703580879
,
1,0.677193819
,
1,0.531142455
,
1,0.782349013
,
1,0.702625046
,
1,0.680193567
,
1,0.661842463
,
1,0.676126134
,
1,0.703714918
,
1,0.683497089
,
1,0.577573609
,
1,0.579228645
,
1,0.660676566
,
1,0.710726031
,
1,0.518296058
,
1,0.779914673
,
1,0.683364441
,
1,0.680383
,
1,0.518731
,
1,0.661823111
,
1,0.57621104
,
1,0.578591079
,
1,0.784241453
,
1,0.696839727
,
1,0.684385784
,
1,0.66048918
,
1,0.70300058
,
1,0.54487937
,
1,0.698925029
,
1,0.712759427
,
1,0.518791203
,
1,0.544725632
,
1,0.530190756
,
1,0.699069994
,
1,0.527679181
,
1,0.532442351
,
1,0.698563729
,
1,0.67973891
,
1,0.581475592
,
1,0.578954735
,
1,0.684370306
,
1,0.711372265
,
1,0.530951599
,
1,0.680010641
,
1,0.679615763
,
1,0.57788908
,
1,0.70411645
,
1,0.702097271
,
1,0.543193611
,
1,0.543143228
,
1,0.685393861
,
1,0.713423308
,
1,0.701737909
,
1,0.517273812
,
1,0.781828699
,
1,0.540272723
,
1,0.711960927
,
1,0.712788841
,
1,0.782694436
,
1,0.546960217
,
1,0.575831784
,
1,0.530842484
,
1,0.701805691
,
1,0.684583092
,
1,0.698388788
,
1,0.588503752
,
1,0.518720529
,
1,0.702637556
,
1,0.783312959
,
1,0.782264614
,
1,0.714537496
,
1,0.703193986
,
1,0.683642999
,
1,0.659231075
,
1,0.518185263
,
1,0.699591389
,
1,0.518403456
,
1,0.592223913
,
1,0.590863231
,
1,0.528735014
,
1,0.696724914
,
1,0.710899356
,
1,0.57883867
,
1,0.685407126
,
1,0.528612318
,
1,0.541452093
,
1,0.782077033
,
1,0.543639563
,
1,0.543861295
,
1,0.531111504
,
1,0.697466073
,
1,0.684272304
,
1,0.517459122
,
1,0.697773282
,
1,0.711692693
,
1,0.685852807
,
1,0.679017186
,
1,0.711617385
,
1,0.704928186
,
1,0.68503573
,
1,0.545158918
,
1,0.781112429
,
1,0.698735164
,
1,0.542078413
,
1,0.713441362
,
1,0.579310067
,
1,0.577902438
,
1,0.528595739
,
1,0.68047472
,
1,0.703553933
,
1,0.68057213
,
1,0.679135296
,
1,0.778870792
,
1,0.70968612
,
1,0.679005706
,
1,0.543353795
,
1,0.519443836
,
1,0.592312288
,
1,0.704061251
,
1,0.659734001
,
1,0.697169297
,
1,0.6613434
,
1,0.592668617
,
1,0.679598335
,
1,0.679186766
,
1,0.518592741
,
1,0.579117223
,
1,0.679967337
,
1,0.541444941
,
1,0.589888512
,
1,0.580076664
,
1,0.530649651
,
1,0.713910765
,
1,0.712904898
,
1,0.659269761
,
1,0.513291405
,
1,0.545864573
,
1,0.543678093
,
1,0.530202361
,
1,0.590719297
,
1,0.517902215
,
1,0.679683395
,
1,0.519450022
,
1,0.713028693
,
1,0.589948799
,
1,0.683302545
,
1,0.703964125
,
1,0.680089665
,
1,0.58043038
,
1,0.541394302
,
1,0.678180506
,
1,0.699886279
,
1,0.518232409
,
1,0.683074293
,
1,0.542074264
,
1,0.591848697
,
1,0.54287794
,
1,0.683085896
,
1,0.540999272
,
1,0.661076458
,
1,0.59284264
,
1,0.590460012
,
1,0.577792012
,
1,0.712526213
,
1,0.592641738
,
1,0.677817128
,
1,0.68262165
,
1,0.529861139
,
1,0.704864483
,
1,0.589665646
,
1,0.660946671
,
1,0.694562568
,
1,0.540442178
,
1,0.7836061
,
1,0.712969004
,
1,0.68549998
,
1,0.65972627
,
1,0.591598166
,
1,0.531597419
,
1,0.701463262
,
1,0.533569804
,
1,0.593670856
,
1,0.576694701
,
1,0.68226573
,
1,0.541206197
,
1,0.684722358
,
1,0.540803445
,
1,0.531142462
,
1,0.543325145
,
1,0.591352265
,
1,0.517913872
,
1,0.661185555
,
1,0.544769752
,
1,0.659149825
,
1,0.684571485
,
1,0.69828076
,
1,0.541667785
,
1,0.591561388
,
1,0.542571542
,
1,0.784803192
,
1,0.542781979
,
1,0.529006926
,
1,0.660337522
,
1,0.703633625
,
1,0.677452271
,
1,0.782376827
,
1,0.67768429
,
1,0.660359191
,
1,0.658465071
,
1,0.546587692
,
1,0.784109397
,
1,0.531121831
,
1,0.518018547
,
1,0.577923446
,
1,0.678974205
,
1,0.704104392
,
1,0.704497072
,
1,0.714680083
,
1,0.542165185
,
1,0.545158939
,
1,0.682704183
,
1,0.530306817
,
1,0.701839139
,
1,0.699405525
,
1,0.587053104
,
1,0.781187427
,
1,0.66112675
,
1,0.519508855
,
1,0.540597697
,
1,0.697202858
,
1,0.702763018
,
1,0.784302457
,
1,0.591141499
,
1,0.698631482
,
1,0.782528373
,
1,0.701845674
,
1,0.660018185
,
1,0.592105066
,
1,0.684292938
,
1,0.575546745
,
1,0.681281977
,
1,0.780373208
,
1,0.539634387
,
1,0.680549684
,
1,0.532125115
,
1,0.680067365
,
1,0.529772936
,
1,0.580022499
,
1,0.5413521
,
1,0.704264907
,
1,0.51973993
,
1,0.698705635
,
1,0.529966377
,
1,0.544564704
,
1,0.702663439
,
1,0.545097037
,
1,0.543197481
,
1,0.684682895
,
1,0.532140595
,
1,0.660322046
,
1,0.676307679
,
1,0.713994325
,
1,0.591702777
,
1,0.658790041
,
1,0.781335278
,
1,0.695331412
,
1,0.659424517
,
1,0.517190718
,
1,0.579302918
,
1,0.660492278
,
1,0.591939843
,
1,0.530293555
,
1,0.703532908
,
1,0.540740845
,
1,0.780351071
,
1,0.676337889
,
1,0.713933975
,
1,0.679454619
,
1,0.657571396
,
1,0.697834495
,
1,0.662148085
,
1,0.540516461
,
1,0.676523715
,
1,0.577110868
,
1,0.51530199
,
1,0.528716772
,
1,0.591074172
,
1,0.591243152
,
1,0.698609978
,
1,0.529672347
,
1,0.530534719
,
1,0.518884042
,
1,0.54237345
,
1,0.695899012
,
1,0.781196001
,
1,0.67884371
,
1,0.698900732
,
1,0.780563073
,
1,0.78283858
,
1,0.69787477
,
1,0.697371788
,
1,0.712773356
,
1,0.782718725
,
1,0.679692309
,
1,0.542439762
,
1,0.532047742
,
1,0.702016874
,
1,0.525360488
,
1,0.784996625
,
1,0.68169316
,
1,0.779089647
,
1,0.682993053
,
1,0.542702641
,
1,0.696862775
,
1,0.517079675
,
1,0.518484798
,
1,0.544781363
,
1,0.685871366
,
1,0.529963278
,
1,0.529404857
,
1,0.540280114
,
1,0.713202015
,
1,0.712539689
,
1,0.680560321
,
1,0.544087719
,
1,0.684617912
,
1,0.530701425
,
1,0.699554318
,
1,0.698059997
,
1,0.779352519
,
1,0.517230309
,
1,0.697698011
,
1,0.696836124
,
1,0.700785082
,
1,0.682853776
,
1,0.529506886
,
1,0.590093956
,
1,0.710475335
,
1,0.541119984
,
1,0.530430617
,
1,0.589988518
,
1,0.66124127
,
1,0.679716972
,
1,0.697639847
,
1,0.539854906
,
1,0.531645399
,
1,0.681823141
,
1,0.680188841
,
1,0.681247488
,
1,0.57680926
,
1,0.659727822
,
1,0.680207578
,
1,0.783372954
,
1,0.68096314
,
1,0.541709591
,
1,0.678752544
,
1,0.54056804
,
1,0.576102716
,
1,0.529349758
,
1,0.661064848
,
1,0.531614445
,
1,0.677805696
,
1,0.702518276
,
1,0.590643867
,
1,0.54518757
,
1,0.713542462
,
1,0.592388053
,
1,0.592041395
,
1,0.703065344
,
1,0.700731464
,
1,0.682343094
,
1,0.531662414
,
1,0.693716311
,
1,0.68341087
,
1,0.528567438
,
1,0.661621942
,
1,0.546724556
,
1,0.544477015
,
1,0.699831781
,
1,0.783024685
,
1,0.782247734
,
1,0.578904994
,
1,0.545849124
,
1,0.589780224
,
1,0.78300424
,
1,0.678285514
,
1,0.541444951
,
1,0.515188647
,
1,0.532933121
,
1,0.78348009
,
1,0.59229549
,
1,0.530749635
,
1,0.699221765
,
1,0.698035669
,
1,0.544973245
,
1,0.541839556
,
1,0.52987573
,
1,0.587400252
,
1,0.589304553
,
1,0.541806024
,
1,0.592579009
,
1,0.683587278
,
1,0.54561699
,
1,0.591988948
,
1,0.685056364
,
1,0.541496527
,
1,0.69963817
,
1,0.713678639
,
1,0.548773875
,
1,0.592283568
,
1,0.545391041
,
1,0.68249166
,
1,0.700755741
,
1,0.678343306
,
1,0.577074542
,
1,0.530424985
,
1,0.677896953
,
1,0.54479993
,
1,0.660120878
,
1,0.712435885
,
1,0.660858513
,
1,0.590024573
,
1,0.68492741
,
1,0.697481592
,
1,0.519485024
,
1,0.544301634
,
1,0.540655734
,
1,0.658998959
,
1,0.578972792
,
1,0.532017893
,
1,0.711496684
,
1,0.778752515
,
1,0.706245253
,
1,0.543046598
,
1,0.589953285
,
1,0.516221566
,
1,0.715628479
,
1,0.530863917
,
1,0.698115443
,
1,0.781797197
,
1,0.701034671
,
1,0.575960346
,
1,0.685815654
,
1,0.701992687
,
1,0.577334516
,
1,0.533327989
,
1,0.705123466
,
1,0.662024285
,
1,0.71335676
,
1,0.779015596
,
1,0.698498671
,
1,0.660600595
,
1,0.783509105
,
1,0.69856586
,
1,0.545633381
,
1,0.591361602
,
1,0.78450143
,
1,0.782099727
,
1,0.540939439
,
1,0.660934853
,
1,0.782447828
,
1,0.781657926
,
1,0.713028694
,
1,0.783137715
,
1,0.59189484
,
1,0.576749569
,
1,0.684911934
,
1,0.541807902
,
1,0.69724571
,
1,0.592273216
,
1,0.660627137
,
1,0.578467279
,
1,0.517013755
,
1,0.712520466
,
1,0.541702862
,
1,0.662377997
,
1,0.701271062
,
1,0.576925983
,
1,0.681868537
,
1,0.661018421
,
1,0.591361103
,
1,0.696061844
,
1,0.51693588
,
1,0.5306875
,
1,0.700840904
,
1,0.657977605
,
1,0.591852862
,
1,0.659381955
,
1,0.71335146
,
1,0.685889948
,
1,0.709626041
,
1,0.544516072
,
1,0.529699084
,
1,0.698780063
,
1,0.683492113
,
1,0.703543272
,
1,0.68344569
,
1,0.661267435
,
1,0.546434074
,
1,0.683104466
,
1,0.683318019
,
1,0.661343409
,
1,0.545452719
,
1,0.547659687
,
1,0.71307048
,
1,0.52996858
,
1,0.544575021
,
1,0.532770882
,
1,0.518755813
,
1,0.530368714
,
1,0.54314277
,
1,0.682051288
,
1,0.682033605
,
1,0.518802345
,
1,0.678565039
,
1,0.780915131
,
1,0.578619815
,
1,0.779905387
,
1,0.543787859
,
1,0.577928757
,
1,0.781732833
,
1,0.783775517
,
1,0.591864668
,
1,0.712558254
,
1,0.540346236
,
1,0.516785653
,
1,0.529884776
,
1,0.54596364
,
1,0.593272768
,
1,0.542414709
,
1,0.542431473
,
1,0.70354003
,
1,0.540744362
,
1,0.579117224
,
1,0.593243399
,
1,0.675088089
,
1,0.542240802
,
1,0.699827228
,
1,0.578339057
,
1,0.697406636
,
1,0.539216568
,
1,0.545231134
,
1,0.700017684
,
1,0.714779563
,
1,0.678949408
,
1,0.675985903
,
1,0.710846739
,
1,0.545094715
,
1,0.57596457
,
1,0.58995786
,
1,0.578281576
,
1,0.71262016
,
1,0.704177057
,
1,0.580381397
,
1,0.545870227
,
1,0.712081633
,
1,0.782556237
,
1,0.546452645
,
1,0.698528199
,
1,0.516962072
,
1,0.711297055
,
1,0.54141842
,
1,0.710913064
,
1,0.578331577
,
1,0.592747243
,
1,0.591748308
,
1,0.542215599
,
1,0.515858035
,
1,0.71288942
,
1,0.576563867
,
1,0.517750027
,
1,0.782023071
,
1,0.695630112
,
1,0.677450302
,
1,0.678275124
,
1,0.543184349
,
1,0.711947273
,
1,0.70327667
,
1,0.662895304
,
1,0.542818252
,
1,0.679624646
,
1,0.578784506
,
1,0.782756844
,
1,0.781301224
,
1,0.714084849
,
1,0.579657441
,
1,0.698757711
,
1,0.68479432
,
1,0.59197499
,
1,0.577074539
,
1,0.679577657
,
1,0.704276601
,
1,0.696229262
,
1,0.576692217
,
1,0.678088167
,
1,0.591379727
,
1,0.677861103
,
1,0.779284463
,
1,0.530817496
,
1,0.780934928
,
1,0.5387678
,
1,0.51758095
,
1,0.711503316
,
1,0.658836472
,
1,0.54242503
,
1,0.519629939
,
1,0.685168375
,
1,0.515553078
,
1,0.698535739
,
1,0.540284333
,
1,0.544843256
,
1,0.660217597
,
1,0.698999723
,
1,0.531560278
,
1,0.713836479
,
1,0.541135448
,
1,0.576717804
,
1,0.591486984
,
1,0.589620285
,
1,0.575932496
,
1,0.517274351
,
1,0.545059895
,
1,0.545188859
,
1,0.542187747
,
1,0.712946161
,
1,0.531252192
,
1,0.685252379
,
1,0.709896577
,
1,0.700444476
,
1,0.699995874
,
1,0.578717961
,
1,0.681368186
,
1,0.661157702
,
1,0.712870303
,
1,0.542224882
,
1,0.780357428
,
1,0.578652977
,
1,0.577338795
,
1,0.684540529
,
1,0.516987508
,
1,0.661652894
,
1,0.710328323
,
1,0.676234729
,
1,0.531527123
,
1,0.702002106
,
1,0.517320208
,
1,0.545756273
,
1,0.516523663
,
1,0.711759759
,
1,0.694020304
,
1,0.576451124
,
1,0.658848075
,
1,0.540423607
,
1,0.576669378
,
1,0.529892567
,
1,0.782685064
,
1,0.782865854
,
1,0.530353246
,
1,0.698681558
,
1,0.779366864
,
1,0.51905698
,
1,0.54647708
,
1,0.698876527
,
1,0.530175279
,
1,0.70237135
,
1,0.680291772
,
1,0.530749635
,
1,0.684863297
,
1,0.683290163
,
1,0.578124895
,
1,0.541695647
,
1,0.528728377
,
1,0.683844163
,
1,0.528606965
,
1,0.71095119
,
1,0.697453644
,
1,0.676303166
,
1,0.679328252
,
1,0.541622205
,
1,0.660519353
,
1,0.683011624
,
1,0.542352616
,
1,0.542651988
,
1,0.70274462
,
1,0.576296035
,
1,0.545367463
,
1,0.704083793
,
1,0.545802697
,
1,0.531750202
,
1,0.70448272
,
1,0.528871875
,
1,0.592791441
,
1,0.780663665
,
1,0.683457286
,
1,0.67845103
,
1,0.593167607
,
1,0.544832945
,
1,0.711655502
,
1,0.543046598
,
1,0.577798765
,
1,0.686632739
,
1,0.660043508
,
1,0.698199604
,
1,0.590291289
,
1,0.529953992
,
1,0.782396842
,
1,0.698482607
,
1,0.712060411
,
1,0.674415017
,
1,0.657748805
,
1,0.782262727
,
1,0.592458826
,
1,0.519367715
,
1,0.70212623
,
1,0.699479523
,
1,0.682695938
,
1,0.530715356
,
1,0.591800935
,
1,0.711444458
,
1,0.674428796
,
1,0.529133546
,
1,0.700170539
,
1,0.578256253
,
1,0.782895139
,
1,0.710206074
,
1,0.530220601
,
1,0.537216089
,
1,0.679817603
,
1,0.547269713
,
1,0.782137985
,
1,0.661170963
,
1,0.702487137
,
1,0.532388186
,
1,0.78187843
,
1,0.697465133
,
1,0.71181451
,
1,0.683410873
,
1,0.543416469
,
1,0.529743525
,
1,0.544546497
,
1,0.780694614
,
1,0.698629479
,
1,0.542377592
,
1,0.779842583
,
1,0.661333083
,
1,0.6765165
,
1,0.781558105
,
1,0.701447727
,
1,0.543876072
,
1,0.69812928
,
1,0.712671584
,
1,0.713028687
,
1,0.528171277
,
1,0.542921254
,
1,0.577893799
,
1,0.659730139
,
1,0.684942886
,
1,0.661436243
,
1,0.661291814
,
1,0.69650967
,
1,0.67857218
,
1,0.517182123
,
1,0.676920155
,
1,0.516718331
,
1,0.686593534
,
1,0.710036885
,
1,0.538752325
,
1,0.660391694
,
1,0.683132323
,
1,0.542419875
,
1,0.660260153
,
1,0.679813309
,
1,0.543630027
,
1,0.518954216
,
1,0.78108149
,
1,0.578026243
,
1,0.683563401
,
1,0.711694601
,
1,0.528032011
,
1,0.577087199
,
1,0.780514715
,
1,0.574864723
,
1,0.679372428
,
1,0.701877392
,
1,0.53171812
,
1,0.69568878
,
1,0.591774798
,
1,0.696202258
,
1,0.542022679
,
1,0.701951728
,
1,0.543236074
,
1,0.66017762
,
1,0.59076374
,
1,0.52880797
,
1,0.54477043
,
1,0.679550422
,
1,0.697910668
,
1,0.702746044
,
1,0.662457588
,
1,0.68072753
,
1,0.591555449
,
1,0.591454042
,
1,0.679349388
,
1,0.66048712
,
1,0.68011232
,
1,0.590482578
,
1,0.545276554
,
1,0.530813265
,
1,0.679542198
,
1,0.712541237
,
1,0.518412837
,
1,0.578078999
,
1,0.592013358
,
1,0.515670596
,
1,0.7104453
,
1,0.541045699
,
1,0.660677976
,
1,0.576524583
,
1,0.680592823
,
